Run,AvgSpotLen,Bases,BioProject,BioSample,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,SRA Study,FileLocations
MCYHBC1-691-1,300,0,low_coverage_fish,MCYHBC1-691-1,low_coverage_fish,Element AVITI,MCYHBC1-691-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-691-1-f/MCYHBC1-691-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-691-1-f/MCYHBC1-691-1-f_L1_R2.fastq.gz"
MCYHBC1-694-1,300,0,low_coverage_fish,MCYHBC1-694-1,low_coverage_fish,Element AVITI,MCYHBC1-694-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-694-1-f/MCYHBC1-694-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-694-1-f/MCYHBC1-694-1-f_L1_R2.fastq.gz"
MCYHBC1-698-1,300,0,low_coverage_fish,MCYHBC1-698-1,low_coverage_fish,Element AVITI,MCYHBC1-698-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-698-1-f/MCYHBC1-698-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-698-1-f/MCYHBC1-698-1-f_L1_R2.fastq.gz"
MCYHBC1-700-1,300,0,low_coverage_fish,MCYHBC1-700-1,low_coverage_fish,Element AVITI,MCYHBC1-700-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-700-1-f/MCYHBC1-700-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-700-1-f/MCYHBC1-700-1-f_L1_R2.fastq.gz"
MCYHBC1-704-1,300,0,low_coverage_fish,MCYHBC1-704-1,low_coverage_fish,Element AVITI,MCYHBC1-704-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-704-1-m/MCYHBC1-704-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-704-1-m/MCYHBC1-704-1-m_L1_R2.fastq.gz"
MCYHBC1-711-1,300,0,low_coverage_fish,MCYHBC1-711-1,low_coverage_fish,Element AVITI,MCYHBC1-711-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-711-1-f/MCYHBC1-711-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-711-1-f/MCYHBC1-711-1-f_L1_R2.fastq.gz"
MCYHBC1-720-1,300,0,low_coverage_fish,MCYHBC1-720-1,low_coverage_fish,Element AVITI,MCYHBC1-720-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-720-1-f/MCYHBC1-720-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-720-1-f/MCYHBC1-720-1-f_L1_R2.fastq.gz"
MCYHBC1-721-1,300,0,low_coverage_fish,MCYHBC1-721-1,low_coverage_fish,Element AVITI,MCYHBC1-721-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-721-1-m/MCYHBC1-721-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-721-1-m/MCYHBC1-721-1-m_L1_R2.fastq.gz"
MCYHBC1-723-1,300,0,low_coverage_fish,MCYHBC1-723-1,low_coverage_fish,Element AVITI,MCYHBC1-723-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-723-1-m/MCYHBC1-723-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-723-1-m/MCYHBC1-723-1-m_L1_R2.fastq.gz"
MCYHBC1-726-1,300,0,low_coverage_fish,MCYHBC1-726-1,low_coverage_fish,Element AVITI,MCYHBC1-726-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-726-1-m/MCYHBC1-726-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-726-1-m/MCYHBC1-726-1-m_L1_R2.fastq.gz"
MCYHBC1-729-1,300,0,low_coverage_fish,MCYHBC1-729-1,low_coverage_fish,Element AVITI,MCYHBC1-729-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-729-1-m/MCYHBC1-729-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-729-1-m/MCYHBC1-729-1-m_L1_R2.fastq.gz"
MCYHBC1-736-1,300,0,low_coverage_fish,MCYHBC1-736-1,low_coverage_fish,Element AVITI,MCYHBC1-736-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-736-1-m/MCYHBC1-736-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-736-1-m/MCYHBC1-736-1-m_L1_R2.fastq.gz"
MCYHBC1-737-1,300,0,low_coverage_fish,MCYHBC1-737-1,low_coverage_fish,Element AVITI,MCYHBC1-737-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-737-1-f/MCYHBC1-737-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-737-1-f/MCYHBC1-737-1-f_L1_R2.fastq.gz"
MCYHBC1-738-1,300,0,low_coverage_fish,MCYHBC1-738-1,low_coverage_fish,Element AVITI,MCYHBC1-738-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-738-1-m/MCYHBC1-738-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-738-1-m/MCYHBC1-738-1-m_L1_R2.fastq.gz"
MCYHBC1-744-1,300,0,low_coverage_fish,MCYHBC1-744-1,low_coverage_fish,Element AVITI,MCYHBC1-744-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-744-1-m/MCYHBC1-744-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-744-1-m/MCYHBC1-744-1-m_L1_R2.fastq.gz"
MCYHBC1-747-1,300,0,low_coverage_fish,MCYHBC1-747-1,low_coverage_fish,Element AVITI,MCYHBC1-747-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-747-1-f/MCYHBC1-747-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-747-1-f/MCYHBC1-747-1-f_L1_R2.fastq.gz"
MCYHBC1-752-1,300,0,low_coverage_fish,MCYHBC1-752-1,low_coverage_fish,Element AVITI,MCYHBC1-752-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-752-1-m/MCYHBC1-752-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-752-1-m/MCYHBC1-752-1-m_L1_R2.fastq.gz"
MCYHBC1-753-1,300,0,low_coverage_fish,MCYHBC1-753-1,low_coverage_fish,Element AVITI,MCYHBC1-753-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-753-1-m/MCYHBC1-753-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-753-1-m/MCYHBC1-753-1-m_L1_R2.fastq.gz"
MCYHBC1-755-1,300,0,low_coverage_fish,MCYHBC1-755-1,low_coverage_fish,Element AVITI,MCYHBC1-755-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-755-1-m/MCYHBC1-755-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-755-1-m/MCYHBC1-755-1-m_L1_R2.fastq.gz"
MCYHBC1-757-1,300,0,low_coverage_fish,MCYHBC1-757-1,low_coverage_fish,Element AVITI,MCYHBC1-757-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-757-1-m/MCYHBC1-757-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-757-1-m/MCYHBC1-757-1-m_L1_R2.fastq.gz"
MCYHBC1-761-1,300,0,low_coverage_fish,MCYHBC1-761-1,low_coverage_fish,Element AVITI,MCYHBC1-761-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-761-1-f/MCYHBC1-761-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-761-1-f/MCYHBC1-761-1-f_L1_R2.fastq.gz"
MCYHBC1-763-1,300,0,low_coverage_fish,MCYHBC1-763-1,low_coverage_fish,Element AVITI,MCYHBC1-763-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-763-1-f/MCYHBC1-763-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-763-1-f/MCYHBC1-763-1-f_L1_R2.fastq.gz"
MCYHBC1-765-1,300,0,low_coverage_fish,MCYHBC1-765-1,low_coverage_fish,Element AVITI,MCYHBC1-765-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-765-1-f/MCYHBC1-765-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-765-1-f/MCYHBC1-765-1-f_L1_R2.fastq.gz"
MCYHBC1-773-1,300,0,low_coverage_fish,MCYHBC1-773-1,low_coverage_fish,Element AVITI,MCYHBC1-773-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-773-1-f/MCYHBC1-773-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-773-1-f/MCYHBC1-773-1-f_L1_R2.fastq.gz"
MCYHBC1-775-1,300,0,low_coverage_fish,MCYHBC1-775-1,low_coverage_fish,Element AVITI,MCYHBC1-775-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-775-1-m/MCYHBC1-775-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-775-1-m/MCYHBC1-775-1-m_L1_R2.fastq.gz"
MCYHBC1-777-1,300,0,low_coverage_fish,MCYHBC1-777-1,low_coverage_fish,Element AVITI,MCYHBC1-777-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-777-1-m/MCYHBC1-777-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-777-1-m/MCYHBC1-777-1-m_L1_R2.fastq.gz"
MCYHBC1-778-1,300,0,low_coverage_fish,MCYHBC1-778-1,low_coverage_fish,Element AVITI,MCYHBC1-778-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-778-1-f/MCYHBC1-778-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-778-1-f/MCYHBC1-778-1-f_L1_R2.fastq.gz"
MCYHBC1-779-1,300,0,low_coverage_fish,MCYHBC1-779-1,low_coverage_fish,Element AVITI,MCYHBC1-779-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-779-1-f/MCYHBC1-779-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-779-1-f/MCYHBC1-779-1-f_L1_R2.fastq.gz"
MCYHBC1-783-1,300,0,low_coverage_fish,MCYHBC1-783-1,low_coverage_fish,Element AVITI,MCYHBC1-783-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-783-1-f/MCYHBC1-783-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-783-1-f/MCYHBC1-783-1-f_L1_R2.fastq.gz"
MCYHBC1-788-1,300,0,low_coverage_fish,MCYHBC1-788-1,low_coverage_fish,Element AVITI,MCYHBC1-788-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-788-1-f/MCYHBC1-788-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-788-1-f/MCYHBC1-788-1-f_L1_R2.fastq.gz"
MCYHBC1-789-1,300,0,low_coverage_fish,MCYHBC1-789-1,low_coverage_fish,Element AVITI,MCYHBC1-789-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-789-1-m/MCYHBC1-789-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-789-1-m/MCYHBC1-789-1-m_L1_R2.fastq.gz"
MCYHBC1-790-1,300,0,low_coverage_fish,MCYHBC1-790-1,low_coverage_fish,Element AVITI,MCYHBC1-790-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-790-1-f/MCYHBC1-790-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-790-1-f/MCYHBC1-790-1-f_L1_R2.fastq.gz"
MCYHBC1-791-1,300,0,low_coverage_fish,MCYHBC1-791-1,low_coverage_fish,Element AVITI,MCYHBC1-791-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-791-1-f/MCYHBC1-791-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-791-1-f/MCYHBC1-791-1-f_L1_R2.fastq.gz"
MCYHBC1-799-1,300,0,low_coverage_fish,MCYHBC1-799-1,low_coverage_fish,Element AVITI,MCYHBC1-799-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-799-1-f/MCYHBC1-799-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-799-1-f/MCYHBC1-799-1-f_L1_R2.fastq.gz"
MCYHBC1-800-1,300,0,low_coverage_fish,MCYHBC1-800-1,low_coverage_fish,Element AVITI,MCYHBC1-800-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-800-1-f/MCYHBC1-800-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-800-1-f/MCYHBC1-800-1-f_L1_R2.fastq.gz"
MCYHBC1-803-1,300,0,low_coverage_fish,MCYHBC1-803-1,low_coverage_fish,Element AVITI,MCYHBC1-803-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-803-1-m/MCYHBC1-803-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-803-1-m/MCYHBC1-803-1-m_L1_R2.fastq.gz"
MCYHBC1-804-1,300,0,low_coverage_fish,MCYHBC1-804-1,low_coverage_fish,Element AVITI,MCYHBC1-804-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-804-1-m/MCYHBC1-804-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-804-1-m/MCYHBC1-804-1-m_L1_R2.fastq.gz"
MCYHBC1-805-1,300,0,low_coverage_fish,MCYHBC1-805-1,low_coverage_fish,Element AVITI,MCYHBC1-805-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-805-1-f/MCYHBC1-805-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-805-1-f/MCYHBC1-805-1-f_L1_R2.fastq.gz"
MCYHBC1-807-1,300,0,low_coverage_fish,MCYHBC1-807-1,low_coverage_fish,Element AVITI,MCYHBC1-807-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-807-1-m/MCYHBC1-807-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-807-1-m/MCYHBC1-807-1-m_L1_R2.fastq.gz"
MCYHBC1-809-1,300,0,low_coverage_fish,MCYHBC1-809-1,low_coverage_fish,Element AVITI,MCYHBC1-809-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-809-1-m/MCYHBC1-809-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-809-1-m/MCYHBC1-809-1-m_L1_R2.fastq.gz"
MCYHBC1-811-1,300,0,low_coverage_fish,MCYHBC1-811-1,low_coverage_fish,Element AVITI,MCYHBC1-811-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-811-1-f/MCYHBC1-811-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-811-1-f/MCYHBC1-811-1-f_L1_R2.fastq.gz"
MCYHBC1-816-1,300,0,low_coverage_fish,MCYHBC1-816-1,low_coverage_fish,Element AVITI,MCYHBC1-816-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-816-1-f/MCYHBC1-816-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-816-1-f/MCYHBC1-816-1-f_L1_R2.fastq.gz"
MCYHBC1-817-1,300,0,low_coverage_fish,MCYHBC1-817-1,low_coverage_fish,Element AVITI,MCYHBC1-817-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-817-1-f/MCYHBC1-817-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-817-1-f/MCYHBC1-817-1-f_L1_R2.fastq.gz"
MCYHBC1-825-1,300,0,low_coverage_fish,MCYHBC1-825-1,low_coverage_fish,Element AVITI,MCYHBC1-825-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-825-1-f/MCYHBC1-825-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-825-1-f/MCYHBC1-825-1-f_L1_R2.fastq.gz"
MCYHBC1-827-1,300,0,low_coverage_fish,MCYHBC1-827-1,low_coverage_fish,Element AVITI,MCYHBC1-827-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-827-1-f/MCYHBC1-827-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-827-1-f/MCYHBC1-827-1-f_L1_R2.fastq.gz"
MCYHBC1-828-1,300,0,low_coverage_fish,MCYHBC1-828-1,low_coverage_fish,Element AVITI,MCYHBC1-828-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-828-1-m/MCYHBC1-828-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-828-1-m/MCYHBC1-828-1-m_L1_R2.fastq.gz"
MCYHBC1-830-1,300,0,low_coverage_fish,MCYHBC1-830-1,low_coverage_fish,Element AVITI,MCYHBC1-830-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-830-1-m/MCYHBC1-830-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-830-1-m/MCYHBC1-830-1-m_L1_R2.fastq.gz"
MCYHBC1-831-1,300,0,low_coverage_fish,MCYHBC1-831-1,low_coverage_fish,Element AVITI,MCYHBC1-831-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-831-1-f/MCYHBC1-831-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-831-1-f/MCYHBC1-831-1-f_L1_R2.fastq.gz"
MCYHBC1-834-1,300,0,low_coverage_fish,MCYHBC1-834-1,low_coverage_fish,Element AVITI,MCYHBC1-834-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-834-1-f/MCYHBC1-834-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-834-1-f/MCYHBC1-834-1-f_L1_R2.fastq.gz"
MCYHBC1-835-1,300,0,low_coverage_fish,MCYHBC1-835-1,low_coverage_fish,Element AVITI,MCYHBC1-835-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-835-1-m/MCYHBC1-835-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-835-1-m/MCYHBC1-835-1-m_L1_R2.fastq.gz"
MCYHBC1-837-1,300,0,low_coverage_fish,MCYHBC1-837-1,low_coverage_fish,Element AVITI,MCYHBC1-837-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-837-1-f/MCYHBC1-837-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-837-1-f/MCYHBC1-837-1-f_L1_R2.fastq.gz"
MCYHBC1-838-1,300,0,low_coverage_fish,MCYHBC1-838-1,low_coverage_fish,Element AVITI,MCYHBC1-838-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-838-1-f/MCYHBC1-838-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-838-1-f/MCYHBC1-838-1-f_L1_R2.fastq.gz"
MCYHBC1-843-1,300,0,low_coverage_fish,MCYHBC1-843-1,low_coverage_fish,Element AVITI,MCYHBC1-843-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-843-1-f/MCYHBC1-843-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-843-1-f/MCYHBC1-843-1-f_L1_R2.fastq.gz"
MCYHBC1-848-1,300,0,low_coverage_fish,MCYHBC1-848-1,low_coverage_fish,Element AVITI,MCYHBC1-848-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-848-1-f/MCYHBC1-848-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-848-1-f/MCYHBC1-848-1-f_L1_R2.fastq.gz"
MCYHBC1-849-1,300,0,low_coverage_fish,MCYHBC1-849-1,low_coverage_fish,Element AVITI,MCYHBC1-849-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-849-1-m/MCYHBC1-849-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-849-1-m/MCYHBC1-849-1-m_L1_R2.fastq.gz"
MCYHBC1-852-1,300,0,low_coverage_fish,MCYHBC1-852-1,low_coverage_fish,Element AVITI,MCYHBC1-852-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-852-1-m/MCYHBC1-852-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-852-1-m/MCYHBC1-852-1-m_L1_R2.fastq.gz"
